date,datatype,station,attributes,value
1962-05-11T00:00:00,TMIN,GHCND:USC00422721,",,0,",122
1962-05-11T00:00:00,TOBS,GHCND:USC00422721,",,0,",267
1962-05-12T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-05-12T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-05-12T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-05-12T00:00:00,TMAX,GHCND:USC00422721,",,0,",267
1962-05-12T00:00:00,TMIN,GHCND:USC00422721,",,0,",61
1962-05-12T00:00:00,TOBS,GHCND:USC00422721,",,0,",222
1962-05-13T00:00:00,PRCP,GHCND:USC00422721,",,0,",18
1962-05-13T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-05-13T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-05-13T00:00:00,TMAX,GHCND:USC00422721,",,0,",222
1962-05-13T00:00:00,TMIN,GHCND:USC00422721,",,0,",72
1962-05-13T00:00:00,TOBS,GHCND:USC00422721,",,0,",172
1962-05-14T00:00:00,PRCP,GHCND:USC00422721,",,0,",10
1962-05-14T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-05-14T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-05-14T00:00:00,TMAX,GHCND:USC00422721,",,0,",172
1962-05-14T00:00:00,TMIN,GHCND:USC00422721,",,0,",72
1962-05-14T00:00:00,TOBS,GHCND:USC00422721,",,0,",128
1962-05-15T00:00:00,PRCP,GHCND:USC00422721,",,0,",38
1962-05-15T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-05-15T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-05-15T00:00:00,TMAX,GHCND:USC00422721,",,0,",156
1962-05-15T00:00:00,TMIN,GHCND:USC00422721,",,0,",33
1962-05-15T00:00:00,TOBS,GHCND:USC00422721,",,0,",139
1962-05-16T00:00:00,PRCP,GHCND:USC00422721,",,0,",5
1962-05-16T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-05-16T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-05-16T00:00:00,TMAX,GHCND:USC00422721,",,0,",178
1962-05-16T00:00:00,TMIN,GHCND:USC00422721,",,0,",50
1962-05-16T00:00:00,TOBS,GHCND:USC00422721,",,0,",156
1962-05-17T00:00:00,PRCP,GHCND:USC00422721,",,0,",178
1962-05-17T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-05-17T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-05-17T00:00:00,TMAX,GHCND:USC00422721,",,0,",183
1962-05-17T00:00:00,TMIN,GHCND:USC00422721,",,0,",61
1962-05-17T00:00:00,TOBS,GHCND:USC00422721,",,0,",133
1962-05-18T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-05-18T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-05-18T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-05-18T00:00:00,TMAX,GHCND:USC00422721,",,0,",222
1962-05-18T00:00:00,TMIN,GHCND:USC00422721,",,0,",50
1962-05-18T00:00:00,TOBS,GHCND:USC00422721,",,0,",211
1962-05-19T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-05-19T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-05-19T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-05-19T00:00:00,TMAX,GHCND:USC00422721,",,0,",250
1962-05-19T00:00:00,TMIN,GHCND:USC00422721,",,0,",94
1962-05-19T00:00:00,TOBS,GHCND:USC00422721,",,0,",233
1962-05-20T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-05-20T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-05-20T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-05-20T00:00:00,TMAX,GHCND:USC00422721,",,0,",233
1962-05-20T00:00:00,TMIN,GHCND:USC00422721,",,0,",94
1962-05-20T00:00:00,TOBS,GHCND:USC00422721,",,0,",111
1962-05-21T00:00:00,PRCP,GHCND:USC00422721,",,0,",132
1962-05-21T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-05-21T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-05-21T00:00:00,TMAX,GHCND:USC00422721,",,0,",156
1962-05-21T00:00:00,TMIN,GHCND:USC00422721,",,0,",28
1962-05-21T00:00:00,TOBS,GHCND:USC00422721,",,0,",72
1962-05-22T00:00:00,PRCP,GHCND:USC00422721,",,0,",81
1962-05-22T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-05-22T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-05-22T00:00:00,TMAX,GHCND:USC00422721,",,0,",178
1962-05-22T00:00:00,TMIN,GHCND:USC00422721,",,0,",56
1962-05-22T00:00:00,TOBS,GHCND:USC00422721,",,0,",161
1962-05-23T00:00:00,PRCP,GHCND:USC00422721,",,0,",23
1962-05-23T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-05-23T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-05-23T00:00:00,TMAX,GHCND:USC00422721,",I,0,",228
1962-05-23T00:00:00,TMIN,GHCND:USC00422721,",,0,",44
1962-05-23T00:00:00,TOBS,GHCND:USC00422721,",I,0,",239
1962-05-24T00:00:00,PRCP,GHCND:USC00422721,",,0,",23
1962-05-24T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-05-24T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-05-24T00:00:00,TMAX,GHCND:USC00422721,",,0,",239
1962-05-24T00:00:00,TMIN,GHCND:USC00422721,",,0,",83
1962-05-24T00:00:00,TOBS,GHCND:USC00422721,",,0,",156
1962-05-25T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-05-25T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-05-25T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-05-25T00:00:00,TMAX,GHCND:USC00422721,",,0,",239
1962-05-25T00:00:00,TMIN,GHCND:USC00422721,",,0,",72
1962-05-25T00:00:00,TOBS,GHCND:USC00422721,",,0,",83
1962-05-26T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-05-26T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-05-26T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-05-26T00:00:00,TMAX,GHCND:USC00422721,",,0,",239
1962-05-26T00:00:00,TMIN,GHCND:USC00422721,",,0,",50
1962-05-26T00:00:00,TOBS,GHCND:USC00422721,",,0,",189
1962-05-27T00:00:00,PRCP,GHCND:USC00422721,",,0,",25
1962-05-27T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-05-27T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-05-27T00:00:00,TMAX,GHCND:USC00422721,",,0,",189
1962-05-27T00:00:00,TMIN,GHCND:USC00422721,",,0,",72
1962-05-27T00:00:00,TOBS,GHCND:USC00422721,",,0,",139
1962-05-28T00:00:00,PRCP,GHCND:USC00422721,",,0,",102
1962-05-28T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-05-28T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-05-28T00:00:00,TMAX,GHCND:USC00422721,",,0,",178
1962-05-28T00:00:00,TMIN,GHCND:USC00422721,",,0,",67
1962-05-28T00:00:00,TOBS,GHCND:USC00422721,",,0,",144
1962-05-29T00:00:00,PRCP,GHCND:USC00422721,",,0,",51
1962-05-29T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-05-29T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-05-29T00:00:00,TMAX,GHCND:USC00422721,",,0,",211
1962-05-29T00:00:00,TMIN,GHCND:USC00422721,",,0,",83
1962-05-29T00:00:00,TOBS,GHCND:USC00422721,",,0,",200
1962-05-30T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-05-30T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-05-30T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-05-30T00:00:00,TMAX,GHCND:USC00422721,",,0,",239
1962-05-30T00:00:00,TMIN,GHCND:USC00422721,",,0,",72
1962-05-30T00:00:00,TOBS,GHCND:USC00422721,",,0,",206
1962-05-31T00:00:00,PRCP,GHCND:USC00422721,",,0,",5
1962-05-31T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-05-31T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-05-31T00:00:00,TMAX,GHCND:USC00422721,",,0,",233
1962-05-31T00:00:00,TMIN,GHCND:USC00422721,",,0,",83
1962-05-31T00:00:00,TOBS,GHCND:USC00422721,",,0,",206
1962-06-01T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-06-01T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-01T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-01T00:00:00,TMAX,GHCND:USC00422721,",,0,",250
1962-06-01T00:00:00,TMIN,GHCND:USC00422721,",,0,",78
1962-06-01T00:00:00,TOBS,GHCND:USC00422721,",,0,",222
1962-06-02T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-06-02T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-02T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-02T00:00:00,TMAX,GHCND:USC00422721,",,0,",256
1962-06-02T00:00:00,TMIN,GHCND:USC00422721,",,0,",89
1962-06-02T00:00:00,TOBS,GHCND:USC00422721,",,0,",239
1962-06-03T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-06-03T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-03T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-03T00:00:00,TMAX,GHCND:USC00422721,",,0,",250
1962-06-03T00:00:00,TMIN,GHCND:USC00422721,",,0,",139
1962-06-03T00:00:00,TOBS,GHCND:USC00422721,",,0,",161
1962-06-04T00:00:00,PRCP,GHCND:USC00422721,",,0,",102
1962-06-04T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-04T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-04T00:00:00,TMAX,GHCND:USC00422721,",,0,",156
1962-06-04T00:00:00,TMIN,GHCND:USC00422721,",,0,",33
1962-06-04T00:00:00,TOBS,GHCND:USC00422721,",,0,",139
1962-06-05T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-06-05T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-05T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-05T00:00:00,TMAX,GHCND:USC00422721,",,0,",189
1962-06-05T00:00:00,TMIN,GHCND:USC00422721,",,0,",67
1962-06-05T00:00:00,TOBS,GHCND:USC00422721,",,0,",183
1962-06-06T00:00:00,PRCP,GHCND:USC00422721,",,0,",23
1962-06-06T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-06T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-06T00:00:00,TMAX,GHCND:USC00422721,",,0,",189
1962-06-06T00:00:00,TMIN,GHCND:USC00422721,",,0,",50
1962-06-06T00:00:00,TOBS,GHCND:USC00422721,",,0,",89
1962-06-07T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-06-07T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-07T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-07T00:00:00,TMAX,GHCND:USC00422721,",,0,",183
1962-06-07T00:00:00,TMIN,GHCND:USC00422721,",,0,",11
1962-06-07T00:00:00,TOBS,GHCND:USC00422721,",,0,",172
1962-06-08T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-06-08T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-08T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-08T00:00:00,TMAX,GHCND:USC00422721,",,0,",222
1962-06-08T00:00:00,TMIN,GHCND:USC00422721,",,0,",44
1962-06-08T00:00:00,TOBS,GHCND:USC00422721,",,0,",206
1962-06-09T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-06-09T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-09T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-09T00:00:00,TMAX,GHCND:USC00422721,",,0,",278
1962-06-09T00:00:00,TMIN,GHCND:USC00422721,",,0,",67
1962-06-09T00:00:00,TOBS,GHCND:USC00422721,",,0,",267
1962-06-10T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-06-10T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-10T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-10T00:00:00,TMAX,GHCND:USC00422721,",,0,",333
1962-06-10T00:00:00,TMIN,GHCND:USC00422721,",,0,",111
1962-06-10T00:00:00,TOBS,GHCND:USC00422721,",,0,",311
1962-06-11T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-06-11T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-11T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-11T00:00:00,TMAX,GHCND:USC00422721,",,0,",322
1962-06-11T00:00:00,TMIN,GHCND:USC00422721,",,0,",122
1962-06-11T00:00:00,TOBS,GHCND:USC00422721,",,0,",283
1962-06-12T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-06-12T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-12T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-12T00:00:00,TMAX,GHCND:USC00422721,",,0,",311
1962-06-12T00:00:00,TMIN,GHCND:USC00422721,",,0,",122
1962-06-12T00:00:00,TOBS,GHCND:USC00422721,",,0,",294
1962-06-13T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-06-13T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-13T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-13T00:00:00,TMAX,GHCND:USC00422721,",,0,",311
1962-06-13T00:00:00,TMIN,GHCND:USC00422721,",,0,",111
1962-06-13T00:00:00,TOBS,GHCND:USC00422721,",,0,",300
1962-06-14T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-06-14T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-14T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-14T00:00:00,TMAX,GHCND:USC00422721,",,0,",300
1962-06-14T00:00:00,TMIN,GHCND:USC00422721,",,0,",106
1962-06-14T00:00:00,TOBS,GHCND:USC00422721,",,0,",244
1962-06-15T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-06-15T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-15T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-15T00:00:00,TMAX,GHCND:USC00422721,",,0,",250
1962-06-15T00:00:00,TMIN,GHCND:USC00422721,",,0,",122
1962-06-15T00:00:00,TOBS,GHCND:USC00422721,",,0,",139
1962-06-16T00:00:00,PRCP,GHCND:USC00422721,",,0,",25
1962-06-16T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-16T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-16T00:00:00,TMAX,GHCND:USC00422721,",,0,",172
1962-06-16T00:00:00,TMIN,GHCND:USC00422721,",,0,",89
1962-06-16T00:00:00,TOBS,GHCND:USC00422721,",,0,",144
1962-06-17T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-06-17T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-17T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-17T00:00:00,TMAX,GHCND:USC00422721,",,0,",239
1962-06-17T00:00:00,TMIN,GHCND:USC00422721,",,0,",56
1962-06-17T00:00:00,TOBS,GHCND:USC00422721,",,0,",228
1962-06-18T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-06-18T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-18T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-18T00:00:00,TMAX,GHCND:USC00422721,",,0,",294
1962-06-18T00:00:00,TMIN,GHCND:USC00422721,",,0,",89
1962-06-18T00:00:00,TOBS,GHCND:USC00422721,",,0,",267
1962-06-19T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-06-19T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-19T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-19T00:00:00,TMAX,GHCND:USC00422721,",,0,",322
1962-06-19T00:00:00,TMIN,GHCND:USC00422721,",,0,",122
1962-06-19T00:00:00,TOBS,GHCND:USC00422721,",,0,",300
1962-06-20T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-06-20T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-20T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-20T00:00:00,TMAX,GHCND:USC00422721,",,0,",306
1962-06-20T00:00:00,TMIN,GHCND:USC00422721,",,0,",156
1962-06-20T00:00:00,TOBS,GHCND:USC00422721,",,0,",278
1962-06-21T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-06-21T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-21T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-21T00:00:00,TMAX,GHCND:USC00422721,",,0,",317
1962-06-21T00:00:00,TMIN,GHCND:USC00422721,",,0,",117
1962-06-21T00:00:00,TOBS,GHCND:USC00422721,",,0,",283
1962-06-22T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-06-22T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-22T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-22T00:00:00,TMAX,GHCND:USC00422721,",,0,",311
1962-06-22T00:00:00,TMIN,GHCND:USC00422721,",,0,",156
1962-06-22T00:00:00,TOBS,GHCND:USC00422721,",,0,",272
1962-06-23T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-06-23T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-23T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-23T00:00:00,TMAX,GHCND:USC00422721,",,0,",344
1962-06-23T00:00:00,TMIN,GHCND:USC00422721,",,0,",150
1962-06-23T00:00:00,TOBS,GHCND:USC00422721,",,0,",328
1962-06-24T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-06-24T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-24T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-24T00:00:00,TMAX,GHCND:USC00422721,",,0,",339
1962-06-24T00:00:00,TMIN,GHCND:USC00422721,",,0,",133
1962-06-24T00:00:00,TOBS,GHCND:USC00422721,",,0,",294
1962-06-25T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-06-25T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-25T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-25T00:00:00,TMAX,GHCND:USC00422721,",,0,",372
1962-06-25T00:00:00,TMIN,GHCND:USC00422721,",,0,",161
1962-06-25T00:00:00,TOBS,GHCND:USC00422721,",,0,",333
1962-06-26T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-06-26T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-26T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-26T00:00:00,TMAX,GHCND:USC00422721,",,0,",356
1962-06-26T00:00:00,TMIN,GHCND:USC00422721,",,0,",133
1962-06-26T00:00:00,TOBS,GHCND:USC00422721,",,0,",339
1962-06-27T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-06-27T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-27T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-27T00:00:00,TMAX,GHCND:USC00422721,",,0,",367
1962-06-27T00:00:00,TMIN,GHCND:USC00422721,",,0,",217
1962-06-27T00:00:00,TOBS,GHCND:USC00422721,",,0,",350
1962-06-28T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-06-28T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-28T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-28T00:00:00,TMAX,GHCND:USC00422721,",,0,",350
1962-06-28T00:00:00,TMIN,GHCND:USC00422721,",,0,",156
1962-06-28T00:00:00,TOBS,GHCND:USC00422721,",,0,",311
1962-06-29T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-06-29T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-29T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-29T00:00:00,TMAX,GHCND:USC00422721,",,0,",317
1962-06-29T00:00:00,TMIN,GHCND:USC00422721,",,0,",183
1962-06-29T00:00:00,TOBS,GHCND:USC00422721,",,0,",256
1962-06-30T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-06-30T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-06-30T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-06-30T00:00:00,TMAX,GHCND:USC00422721,",,0,",311
1962-06-30T00:00:00,TMIN,GHCND:USC00422721,",,0,",150
1962-06-30T00:00:00,TOBS,GHCND:USC00422721,",,0,",294
1962-07-01T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-07-01T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-07-01T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-07-01T00:00:00,TMAX,GHCND:USC00422721,",,0,",344
1962-07-01T00:00:00,TMIN,GHCND:USC00422721,",,0,",144
1962-07-01T00:00:00,TOBS,GHCND:USC00422721,",,0,",328
1962-07-02T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-07-02T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-07-02T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1962-07-02T00:00:00,TMAX,GHCND:USC00422721,",,0,",333
1962-07-02T00:00:00,TMIN,GHCND:USC00422721,",,0,",156
1962-07-02T00:00:00,TOBS,GHCND:USC00422721,",,0,",300
1962-07-03T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1962-07-03T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1962-07-03T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1963-01-01T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1963-01-01T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1963-01-01T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1963-01-01T00:00:00,TMAX,GHCND:USC00422721,",,0,",56
1963-01-01T00:00:00,TMIN,GHCND:USC00422721,",,0,",-94
1963-01-01T00:00:00,TOBS,GHCND:USC00422721,",,0,",33
1963-01-02T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1963-01-02T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1963-01-02T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1963-01-02T00:00:00,TMAX,GHCND:USC00422721,",,0,",56
1963-01-02T00:00:00,TMIN,GHCND:USC00422721,",,0,",-89
1963-01-02T00:00:00,TOBS,GHCND:USC00422721,",,0,",28
1963-01-03T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1963-01-03T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1963-01-03T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1963-01-03T00:00:00,TMAX,GHCND:USC00422721,",,0,",33
1963-01-03T00:00:00,TMIN,GHCND:USC00422721,",,0,",-83
1963-01-03T00:00:00,TOBS,GHCND:USC00422721,",,0,",-11
1963-01-04T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1963-01-04T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1963-01-04T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1963-01-04T00:00:00,TMAX,GHCND:USC00422721,",,0,",50
1963-01-04T00:00:00,TMIN,GHCND:USC00422721,",,0,",-89
1963-01-04T00:00:00,TOBS,GHCND:USC00422721,",,0,",22
1963-01-05T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1963-01-05T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1963-01-05T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1963-01-05T00:00:00,TMAX,GHCND:USC00422721,",,0,",50
1963-01-05T00:00:00,TMIN,GHCND:USC00422721,",,0,",-89
1963-01-05T00:00:00,TOBS,GHCND:USC00422721,",,0,",6
1963-01-06T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1963-01-06T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1963-01-06T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1963-01-06T00:00:00,TMAX,GHCND:USC00422721,",,0,",39
1963-01-06T00:00:00,TMIN,GHCND:USC00422721,",,0,",-83
1963-01-06T00:00:00,TOBS,GHCND:USC00422721,",,0,",11
1963-01-07T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1963-01-07T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1963-01-07T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1963-01-07T00:00:00,TMAX,GHCND:USC00422721,",,0,",44
1963-01-07T00:00:00,TMIN,GHCND:USC00422721,",,0,",-89
1963-01-07T00:00:00,TOBS,GHCND:USC00422721,",,0,",-17
1963-01-08T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1963-01-08T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1963-01-08T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1963-01-08T00:00:00,TMAX,GHCND:USC00422721,",,0,",61
1963-01-08T00:00:00,TMIN,GHCND:USC00422721,",,0,",-94
1963-01-08T00:00:00,TOBS,GHCND:USC00422721,",,0,",22
1963-01-09T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1963-01-09T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1963-01-09T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1963-01-09T00:00:00,TMAX,GHCND:USC00422721,",,0,",122
1963-01-09T00:00:00,TMIN,GHCND:USC00422721,",,0,",-78
1963-01-09T00:00:00,TOBS,GHCND:USC00422721,",,0,",94
1963-01-10T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1963-01-10T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1963-01-10T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1963-01-10T00:00:00,TMAX,GHCND:USC00422721,",,0,",94
1963-01-10T00:00:00,TMIN,GHCND:USC00422721,",,0,",-72
1963-01-10T00:00:00,TOBS,GHCND:USC00422721,",,0,",-61
1963-01-11T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1963-01-11T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1963-01-11T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1963-01-11T00:00:00,TMAX,GHCND:USC00422721,",,0,",-61
1963-01-11T00:00:00,TMIN,GHCND:USC00422721,",,0,",-194
1963-01-11T00:00:00,TOBS,GHCND:USC00422721,",,0,",-194
1963-01-12T00:00:00,PRCP,GHCND:USC00422721,",,0,",0
1963-01-12T00:00:00,SNOW,GHCND:USC00422721,",,0,",0
1963-01-12T00:00:00,SNWD,GHCND:USC00422721,",,0,",0
1963-01-12T00:00:00,TMAX,GHCND:USC00422721,",,0,",-122
